Family,Breed,Path,Set
Gato,Bombay,images/Bombay_95.jpg,train
Gato,Siamese,images/Siamese_194.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_33.jpg,test
Gato,Siamese,images/Siamese_237.jpg,train
Gato,Abyssinian,images/Abyssinian_120.jpg,train
Gato,Persian,images/Persian_2.jpg,train
Gato,Bengal,images/Bengal_67.jpg,train
Gato,Bengal,images/Bengal_34.jpg,train
Gato,Russian_Blue,images/Russian_Blue_125.jpg,train
Gato,Siamese,images/Siamese_19.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_101.jpg,test
Gato,Birman,images/Birman_143.jpg,train
Gato,Siamese,images/Siamese_71.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_94.jpg,train
Gato,Bombay,images/Bombay_2.jpg,train
Gato,Persian,images/Persian_82.jpg,train
Gato,Siamese,images/Siamese_75.jpg,train
Gato,Bombay,images/Bombay_168.jpg,train
Gato,Siamese,images/Siamese_78.jpg,train
Gato,Russian_Blue,images/Russian_Blue_148.jpg,train
Gato,Russian_Blue,images/Russian_Blue_71.jpg,test
Gato,Maine_Coon,images/Maine_Coon_98.jpg,train
Gato,Abyssinian,images/Abyssinian_58.jpg,train
Gato,Bengal,images/Bengal_138.jpg,test
Gato,Siamese,images/Siamese_44.jpg,train
Gato,British_Shorthair,images/British_Shorthair_72.jpg,train
Gato,Abyssinian,images/Abyssinian_106.jpg,train
Gato,Maine_Coon,images/Maine_Coon_241.jpg,train
Gato,Siamese,images/Siamese_147.jpg,train
Gato,Russian_Blue,images/Russian_Blue_239.jpg,train
Gato,Siamese,images/Siamese_222.jpg,train
Gato,Abyssinian,images/Abyssinian_56.jpg,train
Gato,Birman,images/Birman_90.jpg,train
Gato,Ragdoll,images/Ragdoll_105.jpg,train
Gato,Maine_Coon,images/Maine_Coon_203.jpg,train
Gato,Abyssinian,images/Abyssinian_68.jpg,train
Gato,Ragdoll,images/Ragdoll_203.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_43.jpg,train
Gato,Russian_Blue,images/Russian_Blue_211.jpg,train
Gato,Persian,images/Persian_18.jpg,train
Gato,Russian_Blue,images/Russian_Blue_78.jpg,test
Gato,Egyptian_Mau,images/Egyptian_Mau_144.jpg,train
Gato,Abyssinian,images/Abyssinian_230.jpg,test
Gato,Egyptian_Mau,images/Egyptian_Mau_110.jpg,train
Gato,Abyssinian,images/Abyssinian_16.jpg,test
Gato,Ragdoll,images/Ragdoll_7.jpg,train
Gato,Bombay,images/Bombay_166.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_59.jpg,train
Gato,Abyssinian,images/Abyssinian_142.jpg,train
Gato,Abyssinian,images/Abyssinian_103.jpg,train
Gato,Ragdoll,images/Ragdoll_76.jpg,train
Gato,Sphynx,images/Sphynx_176.jpg,train
Gato,Sphynx,images/Sphynx_40.jpg,train
Gato,Bombay,images/Bombay_3.jpg,train
Gato,Ragdoll,images/Ragdoll_36.jpg,train
Gato,Abyssinian,images/Abyssinian_14.jpg,train
Gato,British_Shorthair,images/British_Shorthair_78.jpg,train
Gato,Bombay,images/Bombay_78.jpg,train
Gato,Birman,images/Birman_97.jpg,train
Gato,British_Shorthair,images/British_Shorthair_17.jpg,train
Gato,Persian,images/Persian_28.jpg,train
Gato,Russian_Blue,images/Russian_Blue_175.jpg,train
Gato,Siamese,images/Siamese_149.jpg,train
Gato,Abyssinian,images/Abyssinian_61.jpg,train
Gato,Abyssinian,images/Abyssinian_43.jpg,train
Gato,Persian,images/Persian_171.jpg,train
Gato,Bengal,images/Bengal_157.jpg,train
Gato,Russian_Blue,images/Russian_Blue_242.jpg,train
Gato,Birman,images/Birman_156.jpg,train
Gato,Sphynx,images/Sphynx_108.jpg,test
Gato,Russian_Blue,images/Russian_Blue_205.jpg,train
Gato,Sphynx,images/Sphynx_232.jpg,train
Gato,Ragdoll,images/Ragdoll_91.jpg,train
Gato,Maine_Coon,images/Maine_Coon_162.jpg,train
Gato,Siamese,images/Siamese_207.jpg,train
Gato,Persian,images/Persian_169.jpg,train
Gato,Sphynx,images/Sphynx_48.jpg,train
Gato,Birman,images/Birman_5.jpg,train
Gato,Persian,images/Persian_188.jpg,train
Gato,British_Shorthair,images/British_Shorthair_162.jpg,train
Gato,Birman,images/Birman_72.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_199.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_71.jpg,train
Gato,Siamese,images/Siamese_119.jpg,train
Gato,Abyssinian,images/Abyssinian_219.jpg,test
Gato,Siamese,images/Siamese_23.jpg,train
Gato,Maine_Coon,images/Maine_Coon_46.jpg,train
Gato,Bengal,images/Bengal_194.jpg,test
Gato,Persian,images/Persian_115.jpg,train
Gato,Sphynx,images/Sphynx_234.jpg,train
Gato,Siamese,images/Siamese_188.jpg,train
Gato,Bengal,images/Bengal_51.jpg,train
Gato,Ragdoll,images/Ragdoll_143.jpg,train
Gato,Siamese,images/Siamese_109.jpg,train
Gato,Maine_Coon,images/Maine_Coon_72.jpg,train
Gato,Bengal,images/Bengal_173.jpg,test
Gato,Birman,images/Birman_3.jpg,train
Gato,Abyssinian,images/Abyssinian_205.jpg,train
Gato,British_Shorthair,images/British_Shorthair_159.jpg,train
Gato,Sphynx,images/Sphynx_167.jpg,train
Gato,Birman,images/Birman_14.jpg,train
Gato,Russian_Blue,images/Russian_Blue_177.jpg,test
Gato,Sphynx,images/Sphynx_74.jpg,train
Gato,Abyssinian,images/Abyssinian_54.jpg,test
Gato,Bengal,images/Bengal_12.jpg,train
Gato,Abyssinian,images/Abyssinian_191.jpg,train
Gato,Bombay,images/Bombay_38.jpg,train
Gato,Persian,images/Persian_123.jpg,train
Gato,Birman,images/Birman_141.jpg,train
Gato,Birman,images/Birman_182.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_193.jpg,test
Gato,Russian_Blue,images/Russian_Blue_159.jpg,train
Gato,Abyssinian,images/Abyssinian_226.jpg,train
Gato,Persian,images/Persian_106.jpg,train
Gato,Sphynx,images/Sphynx_127.jpg,test
Gato,Egyptian_Mau,images/Egyptian_Mau_74.jpg,train
Gato,Sphynx,images/Sphynx_20.jpg,train
Gato,Sphynx,images/Sphynx_92.jpg,train
Gato,Maine_Coon,images/Maine_Coon_207.jpg,train
Gato,Birman,images/Birman_145.jpg,train
Gato,British_Shorthair,images/British_Shorthair_213.jpg,train
Gato,Ragdoll,images/Ragdoll_5.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_152.jpg,train
Gato,Ragdoll,images/Ragdoll_94.jpg,train
Gato,Ragdoll,images/Ragdoll_69.jpg,train
Gato,Birman,images/Birman_84.jpg,test
Gato,Maine_Coon,images/Maine_Coon_53.jpg,train
Gato,Birman,images/Birman_65.jpg,train
Gato,Bengal,images/Bengal_44.jpg,train
Gato,Birman,images/Birman_66.jpg,train
Gato,Birman,images/Birman_88.jpg,train
Gato,Siamese,images/Siamese_234.jpg,train
Gato,Russian_Blue,images/Russian_Blue_118.jpg,train
Gato,Abyssinian,images/Abyssinian_124.jpg,test
Gato,Birman,images/Birman_26.jpg,train
Gato,Sphynx,images/Sphynx_183.jpg,train
Gato,Abyssinian,images/Abyssinian_126.jpg,train
Gato,Ragdoll,images/Ragdoll_193.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_39.jpg,train
Gato,Russian_Blue,images/Russian_Blue_220.jpg,train
Gato,Maine_Coon,images/Maine_Coon_94.jpg,train
Gato,Maine_Coon,images/Maine_Coon_171.jpg,train
Gato,Bombay,images/Bombay_99.jpg,train
Gato,British_Shorthair,images/British_Shorthair_22.jpg,train
Gato,Persian,images/Persian_126.jpg,train
Gato,British_Shorthair,images/British_Shorthair_55.jpg,test
Gato,Sphynx,images/Sphynx_4.jpg,train
Gato,Bombay,images/Bombay_14.jpg,train
Gato,Birman,images/Birman_23.jpg,train
Gato,Abyssinian,images/Abyssinian_74.jpg,train
Gato,Birman,images/Birman_171.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_97.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_52.jpg,train
Gato,Maine_Coon,images/Maine_Coon_124.jpg,train
Gato,Maine_Coon,images/Maine_Coon_222.jpg,train
Gato,Ragdoll,images/Ragdoll_204.jpg,train
Gato,Birman,images/Birman_87.jpg,train
Gato,Russian_Blue,images/Russian_Blue_161.jpg,train
Gato,Siamese,images/Siamese_60.jpg,train
Gato,Russian_Blue,images/Russian_Blue_200.jpg,train
Gato,Birman,images/Birman_149.jpg,train
Gato,Bombay,images/Bombay_208.jpg,train
Gato,Maine_Coon,images/Maine_Coon_184.jpg,train
Gato,Abyssinian,images/Abyssinian_67.jpg,train
Gato,Sphynx,images/Sphynx_150.jpg,test
Gato,Egyptian_Mau,images/Egyptian_Mau_116.jpg,train
Gato,Bombay,images/Bombay_148.jpg,train
Gato,Bombay,images/Bombay_83.jpg,test
Gato,Russian_Blue,images/Russian_Blue_198.jpg,train
Gato,British_Shorthair,images/British_Shorthair_258.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_80.jpg,train
Gato,Maine_Coon,images/Maine_Coon_272.jpg,train
Gato,British_Shorthair,images/British_Shorthair_91.jpg,test
Gato,Sphynx,images/Sphynx_76.jpg,test
Gato,Maine_Coon,images/Maine_Coon_14.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_133.jpg,train
Gato,Siamese,images/Siamese_247.jpg,train
Gato,Bombay,images/Bombay_106.jpg,train
Gato,Russian_Blue,images/Russian_Blue_79.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_164.jpg,train
Gato,Persian,images/Persian_233.jpg,train
Gato,Birman,images/Birman_190.jpg,train
Gato,Siamese,images/Siamese_232.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_147.jpg,test
Gato,Egyptian_Mau,images/Egyptian_Mau_49.jpg,train
Gato,Maine_Coon,images/Maine_Coon_242.jpg,train
Gato,Russian_Blue,images/Russian_Blue_83.jpg,train
Gato,Maine_Coon,images/Maine_Coon_102.jpg,train
Gato,British_Shorthair,images/British_Shorthair_120.jpg,train
Gato,Persian,images/Persian_258.jpg,train
Gato,Russian_Blue,images/Russian_Blue_237.jpg,train
Gato,Siamese,images/Siamese_181.jpg,test
Gato,Egyptian_Mau,images/Egyptian_Mau_127.jpg,test
Gato,Bengal,images/Bengal_55.jpg,train
Gato,British_Shorthair,images/British_Shorthair_112.jpg,test
Gato,Russian_Blue,images/Russian_Blue_10.jpg,train
Gato,Birman,images/Birman_137.jpg,train
Gato,British_Shorthair,images/British_Shorthair_186.jpg,train
Gato,Sphynx,images/Sphynx_31.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_48.jpg,train
Gato,Russian_Blue,images/Russian_Blue_236.jpg,train
Gato,Maine_Coon,images/Maine_Coon_195.jpg,train
Gato,Maine_Coon,images/Maine_Coon_32.jpg,train
Gato,Bengal,images/Bengal_106.jpg,train
Gato,Bombay,images/Bombay_135.jpg,test
Gato,Maine_Coon,images/Maine_Coon_87.jpg,test
Gato,Ragdoll,images/Ragdoll_47.jpg,train
Gato,Birman,images/Birman_173.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_198.jpg,train
Gato,Bombay,images/Bombay_153.jpg,train
Gato,Sphynx,images/Sphynx_138.jpg,train
Gato,Maine_Coon,images/Maine_Coon_105.jpg,train
Gato,British_Shorthair,images/British_Shorthair_62.jpg,train
Gato,British_Shorthair,images/British_Shorthair_199.jpg,train
Gato,Russian_Blue,images/Russian_Blue_204.jpg,train
Gato,Bengal,images/Bengal_130.jpg,train
Gato,Abyssinian,images/Abyssinian_175.jpg,train
Gato,Bombay,images/Bombay_6.jpg,train
Gato,Bengal,images/Bengal_175.jpg,train
Gato,Bombay,images/Bombay_40.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_4.jpg,train
Gato,Abyssinian,images/Abyssinian_225.jpg,train
Gato,Bengal,images/Bengal_32.jpg,train
Gato,Ragdoll,images/Ragdoll_191.jpg,train
Gato,Bengal,images/Bengal_88.jpg,train
Gato,Abyssinian,images/Abyssinian_12.jpg,train
Gato,Russian_Blue,images/Russian_Blue_196.jpg,train
Gato,British_Shorthair,images/British_Shorthair_104.jpg,train
Gato,Bengal,images/Bengal_57.jpg,train
Gato,Birman,images/Birman_111.jpg,train
Gato,Birman,images/Birman_57.jpg,test
Gato,Bengal,images/Bengal_103.jpg,train
Gato,Bengal,images/Bengal_22.jpg,train
Gato,Bombay,images/Bombay_108.jpg,train
Gato,Siamese,images/Siamese_54.jpg,train
Gato,Sphynx,images/Sphynx_90.jpg,train
Gato,Maine_Coon,images/Maine_Coon_167.jpg,train
Gato,British_Shorthair,images/British_Shorthair_107.jpg,train
Gato,Sphynx,images/Sphynx_116.jpg,train
Gato,Ragdoll,images/Ragdoll_12.jpg,train
Gato,Birman,images/Birman_144.jpg,train
Gato,Sphynx,images/Sphynx_136.jpg,train
Gato,Bengal,images/Bengal_162.jpg,train
Gato,Abyssinian,images/Abyssinian_141.jpg,train
Gato,Sphynx,images/Sphynx_144.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_21.jpg,train
Gato,British_Shorthair,images/British_Shorthair_275.jpg,train
Gato,Ragdoll,images/Ragdoll_138.jpg,train
Gato,Sphynx,images/Sphynx_71.jpg,train
Gato,Abyssinian,images/Abyssinian_109.jpg,train
Gato,Russian_Blue,images/Russian_Blue_48.jpg,train
Gato,Birman,images/Birman_85.jpg,train
Gato,Birman,images/Birman_152.jpg,train
Gato,Abyssinian,images/Abyssinian_105.jpg,train
Gato,Ragdoll,images/Ragdoll_133.jpg,train
Gato,British_Shorthair,images/British_Shorthair_193.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_142.jpg,train
Gato,Maine_Coon,images/Maine_Coon_244.jpg,train
Gato,Sphynx,images/Sphynx_119.jpg,train
Gato,Siamese,images/Siamese_63.jpg,train
Gato,British_Shorthair,images/British_Shorthair_103.jpg,train
Gato,Persian,images/Persian_201.jpg,train
Gato,Bengal,images/Bengal_154.jpg,train
Gato,Birman,images/Birman_133.jpg,train
Gato,Abyssinian,images/Abyssinian_88.jpg,train
Gato,Sphynx,images/Sphynx_37.jpg,train
Gato,Sphynx,images/Sphynx_114.jpg,train
Gato,British_Shorthair,images/British_Shorthair_197.jpg,train
Gato,Russian_Blue,images/Russian_Blue_165.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_70.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_187.jpg,train
Gato,Birman,images/Birman_38.jpg,train
Gato,Bengal,images/Bengal_97.jpg,train
Gato,Birman,images/Birman_18.jpg,train
Gato,Maine_Coon,images/Maine_Coon_48.jpg,train
Gato,Persian,images/Persian_257.jpg,train
Gato,Birman,images/Birman_162.jpg,train
Gato,Sphynx,images/Sphynx_250.jpg,train
Gato,Bengal,images/Bengal_118.jpg,train
Gato,Abyssinian,images/Abyssinian_192.jpg,train
Gato,Russian_Blue,images/Russian_Blue_156.jpg,train
Gato,Sphynx,images/Sphynx_238.jpg,train
Gato,Russian_Blue,images/Russian_Blue_108.jpg,train
Gato,Sphynx,images/Sphynx_200.jpg,test
Gato,Ragdoll,images/Ragdoll_96.jpg,train
Gato,Maine_Coon,images/Maine_Coon_56.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_105.jpg,train
Gato,Bengal,images/Bengal_5.jpg,train
Gato,Bengal,images/Bengal_71.jpg,test
Gato,Siamese,images/Siamese_108.jpg,train
Gato,British_Shorthair,images/British_Shorthair_115.jpg,train
Gato,Abyssinian,images/Abyssinian_114.jpg,train
Gato,Sphynx,images/Sphynx_33.jpg,train
Gato,Abyssinian,images/Abyssinian_1.jpg,train
Gato,British_Shorthair,images/British_Shorthair_99.jpg,train
Gato,Sphynx,images/Sphynx_93.jpg,train
Gato,Siamese,images/Siamese_186.jpg,train
Gato,Birman,images/Birman_73.jpg,train
Gato,Bengal,images/Bengal_49.jpg,train
Gato,Ragdoll,images/Ragdoll_35.jpg,train
Gato,Sphynx,images/Sphynx_185.jpg,train
Gato,Siamese,images/Siamese_86.jpg,train
Gato,Abyssinian,images/Abyssinian_97.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_102.jpg,train
Gato,Bombay,images/Bombay_191.jpg,train
Gato,Ragdoll,images/Ragdoll_255.jpg,train
Gato,Bengal,images/Bengal_141.jpg,train
Gato,Russian_Blue,images/Russian_Blue_97.jpg,train
Gato,Maine_Coon,images/Maine_Coon_60.jpg,train
Gato,Bengal,images/Bengal_133.jpg,test
Gato,Siamese,images/Siamese_37.jpg,train
Gato,Maine_Coon,images/Maine_Coon_82.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_63.jpg,train
Gato,Abyssinian,images/Abyssinian_137.jpg,train
Gato,Persian,images/Persian_10.jpg,train
Gato,Birman,images/Birman_108.jpg,train
Gato,Ragdoll,images/Ragdoll_6.jpg,train
Gato,Ragdoll,images/Ragdoll_115.jpg,train
Gato,Maine_Coon,images/Maine_Coon_19.jpg,train
Gato,Birman,images/Birman_53.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_172.jpg,test
Gato,Persian,images/Persian_80.jpg,train
Gato,Persian,images/Persian_77.jpg,train
Gato,Bengal,images/Bengal_31.jpg,train
Gato,British_Shorthair,images/British_Shorthair_166.jpg,train
Gato,Bengal,images/Bengal_74.jpg,train
Gato,Bombay,images/Bombay_121.jpg,train
Gato,Maine_Coon,images/Maine_Coon_127.jpg,train
Gato,Russian_Blue,images/Russian_Blue_120.jpg,train
Gato,Siamese,images/Siamese_136.jpg,train
Gato,Sphynx,images/Sphynx_18.jpg,train
Gato,Ragdoll,images/Ragdoll_124.jpg,train
Gato,Russian_Blue,images/Russian_Blue_114.jpg,train
Gato,Abyssinian,images/Abyssinian_178.jpg,train
Gato,Maine_Coon,images/Maine_Coon_43.jpg,train
Gato,Persian,images/Persian_26.jpg,train
Gato,Ragdoll,images/Ragdoll_170.jpg,train
Gato,Abyssinian,images/Abyssinian_36.jpg,train
Gato,Birman,images/Birman_42.jpg,train
Gato,Persian,images/Persian_153.jpg,train
Gato,Abyssinian,images/Abyssinian_91.jpg,train
Gato,Ragdoll,images/Ragdoll_33.jpg,train
Gato,Abyssinian,images/Abyssinian_94.jpg,test
Gato,Bengal,images/Bengal_186.jpg,train
Gato,Bengal,images/Bengal_86.jpg,train
Gato,Birman,images/Birman_127.jpg,train
Gato,Persian,images/Persian_99.jpg,test
Gato,Egyptian_Mau,images/Egyptian_Mau_202.jpg,train
Gato,Sphynx,images/Sphynx_73.jpg,test
Gato,Bengal,images/Bengal_148.jpg,train
Gato,Maine_Coon,images/Maine_Coon_137.jpg,train
Gato,Abyssinian,images/Abyssinian_220.jpg,train
Gato,Bombay,images/Bombay_220.jpg,train
Gato,Siamese,images/Siamese_79.jpg,train
Gato,Abyssinian,images/Abyssinian_84.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_201.jpg,test
Gato,Abyssinian,images/Abyssinian_7.jpg,test
Gato,Ragdoll,images/Ragdoll_128.jpg,train
Gato,Maine_Coon,images/Maine_Coon_84.jpg,train
Gato,Abyssinian,images/Abyssinian_110.jpg,test
Gato,Maine_Coon,images/Maine_Coon_247.jpg,test
Gato,Bombay,images/Bombay_47.jpg,test
Gato,Bengal,images/Bengal_92.jpg,train
Gato,Birman,images/Birman_17.jpg,train
Gato,Persian,images/Persian_133.jpg,train
Gato,Maine_Coon,images/Maine_Coon_29.jpg,train
Gato,Siamese,images/Siamese_91.jpg,test
Gato,Sphynx,images/Sphynx_177.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_161.jpg,train
Gato,Ragdoll,images/Ragdoll_86.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_148.jpg,train
Gato,Persian,images/Persian_131.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_109.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_81.jpg,train
Gato,Persian,images/Persian_122.jpg,train
Gato,Maine_Coon,images/Maine_Coon_16.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_170.jpg,train
Gato,Ragdoll,images/Ragdoll_42.jpg,train
Gato,Russian_Blue,images/Russian_Blue_176.jpg,test
Gato,Maine_Coon,images/Maine_Coon_157.jpg,train
Gato,Sphynx,images/Sphynx_83.jpg,train
Gato,Russian_Blue,images/Russian_Blue_160.jpg,train
Gato,Maine_Coon,images/Maine_Coon_269.jpg,test
Gato,Russian_Blue,images/Russian_Blue_72.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_76.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_58.jpg,train
Gato,Abyssinian,images/Abyssinian_179.jpg,train
Gato,Sphynx,images/Sphynx_152.jpg,test
Gato,Russian_Blue,images/Russian_Blue_209.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_61.jpg,train
Gato,British_Shorthair,images/British_Shorthair_263.jpg,train
Gato,Bengal,images/Bengal_199.jpg,train
Gato,Siamese,images/Siamese_138.jpg,train
Gato,Maine_Coon,images/Maine_Coon_262.jpg,train
Gato,Sphynx,images/Sphynx_53.jpg,train
Gato,Siamese,images/Siamese_42.jpg,train
Gato,Ragdoll,images/Ragdoll_44.jpg,train
Gato,Russian_Blue,images/Russian_Blue_87.jpg,train
Gato,Birman,images/Birman_112.jpg,train
Gato,Bombay,images/Bombay_63.jpg,train
Gato,Bengal,images/Bengal_8.jpg,train
Gato,Bombay,images/Bombay_68.jpg,train
Gato,British_Shorthair,images/British_Shorthair_167.jpg,train
Gato,Russian_Blue,images/Russian_Blue_53.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_69.jpg,train
Gato,Persian,images/Persian_86.jpg,test
Gato,Birman,images/Birman_176.jpg,train
Gato,Russian_Blue,images/Russian_Blue_132.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_192.jpg,train
Gato,Maine_Coon,images/Maine_Coon_138.jpg,train
Gato,Ragdoll,images/Ragdoll_135.jpg,train
Gato,Sphynx,images/Sphynx_89.jpg,train
Gato,Bombay,images/Bombay_9.jpg,train
Gato,Persian,images/Persian_107.jpg,train
Gato,Russian_Blue,images/Russian_Blue_166.jpg,train
Gato,Siamese,images/Siamese_31.jpg,train
Gato,Persian,images/Persian_158.jpg,train
Gato,Maine_Coon,images/Maine_Coon_194.jpg,train
Gato,Maine_Coon,images/Maine_Coon_253.jpg,train
Gato,Persian,images/Persian_76.jpg,train
Gato,Ragdoll,images/Ragdoll_227.jpg,train
Gato,Maine_Coon,images/Maine_Coon_9.jpg,train
Gato,Russian_Blue,images/Russian_Blue_170.jpg,train
Gato,Ragdoll,images/Ragdoll_45.jpg,train
Gato,Russian_Blue,images/Russian_Blue_47.jpg,train
Gato,Ragdoll,images/Ragdoll_16.jpg,train
Gato,Abyssinian,images/Abyssinian_157.jpg,test
Gato,Russian_Blue,images/Russian_Blue_137.jpg,train
Gato,Birman,images/Birman_41.jpg,train
Gato,Persian,images/Persian_38.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_213.jpg,train
Gato,Ragdoll,images/Ragdoll_139.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_111.jpg,train
Gato,Ragdoll,images/Ragdoll_210.jpg,train
Gato,Bombay,images/Bombay_52.jpg,train
Gato,Persian,images/Persian_114.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_41.jpg,train
Gato,Ragdoll,images/Ragdoll_182.jpg,test
Gato,Persian,images/Persian_31.jpg,train
Gato,Ragdoll,images/Ragdoll_187.jpg,train
Gato,Abyssinian,images/Abyssinian_143.jpg,train
Gato,Persian,images/Persian_9.jpg,test
Gato,Birman,images/Birman_167.jpg,train
Gato,Russian_Blue,images/Russian_Blue_75.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_5.jpg,train
Gato,Siamese,images/Siamese_128.jpg,train
Gato,Russian_Blue,images/Russian_Blue_263.jpg,train
Gato,Birman,images/Birman_150.jpg,train
Gato,Sphynx,images/Sphynx_190.jpg,train
Gato,Russian_Blue,images/Russian_Blue_149.jpg,train
Gato,British_Shorthair,images/British_Shorthair_82.jpg,train
Gato,Maine_Coon,images/Maine_Coon_147.jpg,train
Gato,Maine_Coon,images/Maine_Coon_47.jpg,train
Gato,Bombay,images/Bombay_86.jpg,train
Gato,Abyssinian,images/Abyssinian_183.jpg,train
Gato,British_Shorthair,images/British_Shorthair_266.jpg,train
Gato,Abyssinian,images/Abyssinian_71.jpg,train
Gato,Siamese,images/Siamese_59.jpg,train
Gato,Sphynx,images/Sphynx_14.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_14.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_140.jpg,train
Gato,Birman,images/Birman_96.jpg,train
Gato,Birman,images/Birman_197.jpg,train
Gato,Birman,images/Birman_168.jpg,train
Gato,Russian_Blue,images/Russian_Blue_164.jpg,train
Gato,Persian,images/Persian_179.jpg,train
Gato,Bombay,images/Bombay_152.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_73.jpg,train
Gato,Persian,images/Persian_255.jpg,train
Gato,Bombay,images/Bombay_154.jpg,train
Gato,Birman,images/Birman_68.jpg,train
Gato,Maine_Coon,images/Maine_Coon_264.jpg,train
Gato,Persian,images/Persian_144.jpg,train
Gato,Russian_Blue,images/Russian_Blue_168.jpg,train
Gato,Russian_Blue,images/Russian_Blue_31.jpg,train
Gato,Ragdoll,images/Ragdoll_153.jpg,train
Gato,Abyssinian,images/Abyssinian_10.jpg,train
Gato,Maine_Coon,images/Maine_Coon_80.jpg,train
Gato,Bombay,images/Bombay_30.jpg,train
Gato,Bombay,images/Bombay_192.jpg,train
Gato,Bombay,images/Bombay_29.jpg,train
Gato,Bombay,images/Bombay_206.jpg,train
Gato,Birman,images/Birman_64.jpg,train
Gato,Bengal,images/Bengal_41.jpg,train
Gato,Abyssinian,images/Abyssinian_145.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_42.jpg,train
Gato,Birman,images/Birman_7.jpg,train
Gato,Ragdoll,images/Ragdoll_161.jpg,train
Gato,Sphynx,images/Sphynx_188.jpg,train
Gato,Siamese,images/Siamese_5.jpg,train
Gato,Ragdoll,images/Ragdoll_93.jpg,train
Gato,Sphynx,images/Sphynx_192.jpg,train
Gato,Ragdoll,images/Ragdoll_224.jpg,train
Gato,Abyssinian,images/Abyssinian_195.jpg,train
Gato,Maine_Coon,images/Maine_Coon_186.jpg,train
Gato,Ragdoll,images/Ragdoll_26.jpg,train
Gato,Siamese,images/Siamese_203.jpg,test
Gato,Siamese,images/Siamese_180.jpg,train
Gato,Russian_Blue,images/Russian_Blue_45.jpg,train
Gato,British_Shorthair,images/British_Shorthair_32.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_194.jpg,train
Gato,Ragdoll,images/Ragdoll_168.jpg,train
Gato,Bombay,images/Bombay_49.jpg,train
Gato,Bengal,images/Bengal_120.jpg,train
Gato,British_Shorthair,images/British_Shorthair_158.jpg,train
Gato,Birman,images/Birman_91.jpg,train
Gato,Birman,images/Birman_178.jpg,train
Gato,British_Shorthair,images/British_Shorthair_189.jpg,train
Gato,Bengal,images/Bengal_19.jpg,test
Gato,Siamese,images/Siamese_125.jpg,train
Gato,Siamese,images/Siamese_97.jpg,train
Gato,Maine_Coon,images/Maine_Coon_79.jpg,train
Gato,Sphynx,images/Sphynx_27.jpg,train
Gato,Egyptian_Mau,images/Egyptian_Mau_2.jpg,train
Gato,Bombay,images/Bombay_15.jpg,train
Gato,Birman,images/Birman_175.jpg,train
