Family,Breed,Path
Perro,great_pyrenees,images/great_pyrenees_25.jpg
Gato,British_Shorthair,images/British_Shorthair_56.jpg
Perro,american_bulldog,images/american_bulldog_75.jpg
Perro,samoyed,images/samoyed_162.jpg
Perro,miniature_pinscher,images/miniature_pinscher_54.jpg
Gato,Maine_Coon,images/Maine_Coon_23.jpg
Perro,beagle,images/beagle_53.jpg
Gato,Sphynx,images/Sphynx_39.jpg
Gato,British_Shorthair,images/British_Shorthair_133.jpg
Gato,Persian,images/Persian_52.jpg
Perro,scottish_terrier,images/scottish_terrier_115.jpg
Gato,Bombay,images/Bombay_193.jpg
Gato,British_Shorthair,images/British_Shorthair_113.jpg
Gato,Abyssinian,images/Abyssinian_150.jpg
Perro,beagle,images/beagle_179.jpg
Perro,miniature_pinscher,images/miniature_pinscher_134.jpg
Gato,Abyssinian,images/Abyssinian_83.jpg
Perro,pug,images/pug_172.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_56.jpg
Gato,Abyssinian,images/Abyssinian_6.jpg
Perro,shiba_inu,images/shiba_inu_11.jpg
Perro,pomeranian,images/pomeranian_125.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_34.jpg
Perro,basset_hound,images/basset_hound_151.jpg
Perro,samoyed,images/samoyed_98.jpg
Gato,Siamese,images/Siamese_47.jpg
Perro,japanese_chin,images/japanese_chin_64.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_153.jpg
Perro,japanese_chin,images/japanese_chin_35.jpg
Gato,Sphynx,images/Sphynx_30.jpg
Gato,Birman,images/Birman_98.jpg
Gato,Abyssinian,images/Abyssinian_127.jpg
Perro,newfoundland,images/newfoundland_90.jpg
Gato,Birman,images/Birman_48.jpg
Gato,Persian,images/Persian_137.jpg
Perro,english_setter,images/english_setter_21.jpg
Gato,Siamese,images/Siamese_92.jpg
Perro,leonberger,images/leonberger_60.jpg
Perro,saint_bernard,images/saint_bernard_51.jpg
Gato,Maine_Coon,images/Maine_Coon_52.jpg
Gato,Birman,images/Birman_54.jpg
Gato,Bombay,images/Bombay_96.jpg
Perro,havanese,images/havanese_39.jpg
Perro,samoyed,images/samoyed_84.jpg
Gato,Bengal,images/Bengal_114.jpg
Perro,saint_bernard,images/saint_bernard_159.jpg
Gato,Birman,images/Birman_83.jpg
Perro,boxer,images/boxer_112.jpg
Gato,British_Shorthair,images/British_Shorthair_177.jpg
Gato,Sphynx,images/Sphynx_58.jpg
Gato,Abyssinian,images/Abyssinian_207.jpg
Perro,samoyed,images/samoyed_92.jpg
Perro,english_setter,images/english_setter_89.jpg
Perro,chihuahua,images/chihuahua_24.jpg
Gato,Russian_Blue,images/Russian_Blue_12.jpg
Gato,Ragdoll,images/Ragdoll_58.jpg
Perro,leonberger,images/leonberger_110.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_194.jpg
Perro,japanese_chin,images/japanese_chin_152.jpg
Perro,beagle,images/beagle_15.jpg
Perro,pomeranian,images/pomeranian_19.jpg
Perro,pomeranian,images/pomeranian_89.jpg
Perro,chihuahua,images/chihuahua_57.jpg
Perro,beagle,images/beagle_167.jpg
Perro,shiba_inu,images/shiba_inu_144.jpg
Gato,Sphynx,images/Sphynx_228.jpg
Perro,keeshond,images/keeshond_115.jpg
Gato,Siamese,images/Siamese_116.jpg
Perro,boxer,images/boxer_117.jpg
Gato,Siamese,images/Siamese_32.jpg
Perro,beagle,images/beagle_3.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_76.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_30.jpg
Perro,german_shorthaired,images/german_shorthaired_1.jpg
Perro,boxer,images/boxer_35.jpg
Perro,keeshond,images/keeshond_108.jpg
Perro,german_shorthaired,images/german_shorthaired_42.jpg
Gato,Persian,images/Persian_162.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_62.jpg
Perro,saint_bernard,images/saint_bernard_179.jpg
Perro,pomeranian,images/pomeranian_27.jpg
Perro,chihuahua,images/chihuahua_192.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_174.jpg
Gato,Bombay,images/Bombay_116.jpg
Gato,Persian,images/Persian_37.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_53.jpg
Perro,pug,images/pug_26.jpg
Perro,newfoundland,images/newfoundland_156.jpg
Gato,Russian_Blue,images/Russian_Blue_135.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_70.jpg
Gato,Birman,images/Birman_6.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_123.jpg
Perro,havanese,images/havanese_190.jpg
Perro,leonberger,images/leonberger_62.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_189.jpg
Perro,boxer,images/boxer_20.jpg
Perro,havanese,images/havanese_128.jpg
Perro,german_shorthaired,images/german_shorthaired_7.jpg
Perro,newfoundland,images/newfoundland_51.jpg
Gato,Bombay,images/Bombay_159.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_121.jpg
Perro,leonberger,images/leonberger_86.jpg
Gato,Siamese,images/Siamese_233.jpg
Perro,leonberger,images/leonberger_189.jpg
Perro,chihuahua,images/chihuahua_169.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_176.jpg
Gato,Russian_Blue,images/Russian_Blue_54.jpg
Perro,pug,images/pug_174.jpg
Perro,miniature_pinscher,images/miniature_pinscher_151.jpg
Perro,japanese_chin,images/japanese_chin_67.jpg
Perro,english_setter,images/english_setter_173.jpg
Perro,scottish_terrier,images/scottish_terrier_193.jpg
Perro,shiba_inu,images/shiba_inu_166.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_98.jpg
Perro,saint_bernard,images/saint_bernard_187.jpg
Perro,american_bulldog,images/american_bulldog_148.jpg
Perro,scottish_terrier,images/scottish_terrier_102.jpg
Perro,scottish_terrier,images/scottish_terrier_4.jpg
Gato,Bengal,images/Bengal_192.jpg
Perro,pomeranian,images/pomeranian_163.jpg
Perro,chihuahua,images/chihuahua_20.jpg
Perro,newfoundland,images/newfoundland_16.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_44.jpg
Perro,pug,images/pug_15.jpg
Gato,Sphynx,images/Sphynx_197.jpg
Perro,boxer,images/boxer_14.jpg
Perro,japanese_chin,images/japanese_chin_141.jpg
Perro,havanese,images/havanese_153.jpg
Perro,keeshond,images/keeshond_139.jpg
Perro,leonberger,images/leonberger_130.jpg
Gato,Bengal,images/Bengal_196.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_54.jpg
Perro,newfoundland,images/newfoundland_97.jpg
Gato,Bengal,images/Bengal_38.jpg
Perro,german_shorthaired,images/german_shorthaired_67.jpg
Perro,keeshond,images/keeshond_200.jpg
Perro,pomeranian,images/pomeranian_139.jpg
Perro,samoyed,images/samoyed_90.jpg
Gato,Ragdoll,images/Ragdoll_173.jpg
Perro,basset_hound,images/basset_hound_184.jpg
Perro,beagle,images/beagle_123.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_99.jpg
Perro,miniature_pinscher,images/miniature_pinscher_116.jpg
Perro,boxer,images/boxer_74.jpg
Perro,shiba_inu,images/shiba_inu_125.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_84.jpg
Perro,leonberger,images/leonberger_148.jpg
Perro,shiba_inu,images/shiba_inu_136.jpg
Perro,miniature_pinscher,images/miniature_pinscher_110.jpg
Perro,basset_hound,images/basset_hound_181.jpg
Perro,havanese,images/havanese_7.jpg
Gato,Birman,images/Birman_71.jpg
Perro,pug,images/pug_97.jpg
Perro,american_bulldog,images/american_bulldog_49.jpg
Perro,basset_hound,images/basset_hound_72.jpg
Perro,pomeranian,images/pomeranian_124.jpg
Gato,Ragdoll,images/Ragdoll_9.jpg
Perro,german_shorthaired,images/german_shorthaired_62.jpg
Gato,Ragdoll,images/Ragdoll_176.jpg
Gato,Persian,images/Persian_176.jpg
Gato,Sphynx,images/Sphynx_34.jpg
Perro,american_bulldog,images/american_bulldog_27.jpg
Gato,Persian,images/Persian_62.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_16.jpg
Perro,scottish_terrier,images/scottish_terrier_167.jpg
Gato,Russian_Blue,images/Russian_Blue_264.jpg
Gato,Persian,images/Persian_42.jpg
Perro,keeshond,images/keeshond_99.jpg
Gato,Ragdoll,images/Ragdoll_171.jpg
Perro,pomeranian,images/pomeranian_192.jpg
Gato,Maine_Coon,images/Maine_Coon_66.jpg
Perro,keeshond,images/keeshond_9.jpg
Perro,wheaten_terrier,images/wheaten_terrier_15.jpg
Gato,Russian_Blue,images/Russian_Blue_81.jpg
Gato,Russian_Blue,images/Russian_Blue_212.jpg
Perro,newfoundland,images/newfoundland_26.jpg
Gato,Bombay,images/Bombay_95.jpg
Gato,Siamese,images/Siamese_194.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_33.jpg
Gato,Siamese,images/Siamese_237.jpg
Perro,pomeranian,images/pomeranian_102.jpg
Perro,boxer,images/boxer_183.jpg
Gato,Abyssinian,images/Abyssinian_120.jpg
Gato,Persian,images/Persian_2.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_98.jpg
Perro,japanese_chin,images/japanese_chin_81.jpg
Gato,Bengal,images/Bengal_67.jpg
Perro,keeshond,images/keeshond_2.jpg
Gato,Bengal,images/Bengal_34.jpg
Perro,pomeranian,images/pomeranian_169.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_94.jpg
Gato,Russian_Blue,images/Russian_Blue_125.jpg
Gato,Siamese,images/Siamese_19.jpg
Perro,great_pyrenees,images/great_pyrenees_20.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_171.jpg
Perro,german_shorthaired,images/german_shorthaired_181.jpg
Perro,german_shorthaired,images/german_shorthaired_130.jpg
Perro,saint_bernard,images/saint_bernard_91.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_109.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_101.jpg
Gato,Birman,images/Birman_143.jpg
Gato,Siamese,images/Siamese_71.jpg
Perro,samoyed,images/samoyed_37.jpg
Perro,basset_hound,images/basset_hound_23.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_94.jpg
Perro,pug,images/pug_198.jpg
Gato,Bombay,images/Bombay_2.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_10.jpg
Gato,Persian,images/Persian_82.jpg
Perro,havanese,images/havanese_148.jpg
Perro,basset_hound,images/basset_hound_49.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_90.jpg
Perro,english_setter,images/english_setter_17.jpg
Perro,american_bulldog,images/american_bulldog_192.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_32.jpg
Perro,pomeranian,images/pomeranian_196.jpg
Perro,beagle,images/beagle_99.jpg
Gato,Siamese,images/Siamese_75.jpg
Perro,american_bulldog,images/american_bulldog_40.jpg
Gato,Bombay,images/Bombay_168.jpg
Perro,german_shorthaired,images/german_shorthaired_37.jpg
Perro,miniature_pinscher,images/miniature_pinscher_197.jpg
Perro,havanese,images/havanese_110.jpg
Perro,pomeranian,images/pomeranian_116.jpg
Perro,pomeranian,images/pomeranian_194.jpg
Gato,Siamese,images/Siamese_78.jpg
Gato,Russian_Blue,images/Russian_Blue_148.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_17.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_28.jpg
Perro,english_setter,images/english_setter_18.jpg
Perro,great_pyrenees,images/great_pyrenees_31.jpg
Gato,Russian_Blue,images/Russian_Blue_71.jpg
Perro,beagle,images/beagle_158.jpg
Perro,newfoundland,images/newfoundland_60.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_167.jpg
Perro,great_pyrenees,images/great_pyrenees_18.jpg
Perro,samoyed,images/samoyed_161.jpg
Perro,pomeranian,images/pomeranian_183.jpg
Perro,boxer,images/boxer_199.jpg
Perro,miniature_pinscher,images/miniature_pinscher_4.jpg
Perro,pug,images/pug_191.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_154.jpg
Gato,Maine_Coon,images/Maine_Coon_98.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_128.jpg
Perro,havanese,images/havanese_145.jpg
Perro,pug,images/pug_179.jpg
Gato,Abyssinian,images/Abyssinian_58.jpg
Gato,Bengal,images/Bengal_138.jpg
Perro,newfoundland,images/newfoundland_81.jpg
Perro,shiba_inu,images/shiba_inu_86.jpg
Perro,pomeranian,images/pomeranian_133.jpg
Gato,Siamese,images/Siamese_44.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_44.jpg
Gato,British_Shorthair,images/British_Shorthair_72.jpg
Perro,chihuahua,images/chihuahua_133.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_62.jpg
Gato,Abyssinian,images/Abyssinian_106.jpg
Perro,shiba_inu,images/shiba_inu_193.jpg
Gato,Maine_Coon,images/Maine_Coon_241.jpg
Gato,Siamese,images/Siamese_147.jpg
Gato,Russian_Blue,images/Russian_Blue_239.jpg
Perro,shiba_inu,images/shiba_inu_122.jpg
Perro,pug,images/pug_194.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_142.jpg
Gato,Siamese,images/Siamese_222.jpg
Perro,german_shorthaired,images/german_shorthaired_140.jpg
Gato,Abyssinian,images/Abyssinian_56.jpg
Perro,boxer,images/boxer_168.jpg
Perro,saint_bernard,images/saint_bernard_172.jpg
Perro,miniature_pinscher,images/miniature_pinscher_160.jpg
Perro,pomeranian,images/pomeranian_2.jpg
Perro,basset_hound,images/basset_hound_132.jpg
Perro,pomeranian,images/pomeranian_93.jpg
Perro,chihuahua,images/chihuahua_157.jpg
Gato,Birman,images/Birman_90.jpg
Perro,newfoundland,images/newfoundland_14.jpg
Perro,havanese,images/havanese_81.jpg
Perro,pomeranian,images/pomeranian_87.jpg
Perro,american_bulldog,images/american_bulldog_202.jpg
Perro,basset_hound,images/basset_hound_104.jpg
Gato,Ragdoll,images/Ragdoll_105.jpg
Perro,beagle,images/beagle_184.jpg
Perro,great_pyrenees,images/great_pyrenees_192.jpg
Perro,basset_hound,images/basset_hound_87.jpg
Gato,Maine_Coon,images/Maine_Coon_203.jpg
Perro,german_shorthaired,images/german_shorthaired_168.jpg
Perro,keeshond,images/keeshond_29.jpg
Perro,japanese_chin,images/japanese_chin_190.jpg
Perro,pomeranian,images/pomeranian_145.jpg
Perro,miniature_pinscher,images/miniature_pinscher_108.jpg
Perro,beagle,images/beagle_182.jpg
Gato,Abyssinian,images/Abyssinian_68.jpg
Perro,boxer,images/boxer_94.jpg
Perro,boxer,images/boxer_69.jpg
Gato,Ragdoll,images/Ragdoll_203.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_43.jpg
Perro,keeshond,images/keeshond_74.jpg
Perro,chihuahua,images/chihuahua_18.jpg
Perro,japanese_chin,images/japanese_chin_140.jpg
Gato,Russian_Blue,images/Russian_Blue_211.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_200.jpg
Gato,Persian,images/Persian_18.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_100.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_72.jpg
Perro,chihuahua,images/chihuahua_39.jpg
Perro,saint_bernard,images/saint_bernard_49.jpg
Gato,Russian_Blue,images/Russian_Blue_78.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_144.jpg
Perro,japanese_chin,images/japanese_chin_25.jpg
Gato,Abyssinian,images/Abyssinian_230.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_110.jpg
Gato,Abyssinian,images/Abyssinian_16.jpg
Gato,Ragdoll,images/Ragdoll_7.jpg
Perro,leonberger,images/leonberger_1.jpg
Perro,newfoundland,images/newfoundland_189.jpg
Gato,Bombay,images/Bombay_166.jpg
Perro,wheaten_terrier,images/wheaten_terrier_21.jpg
Perro,great_pyrenees,images/great_pyrenees_141.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_59.jpg
Perro,beagle,images/beagle_143.jpg
Gato,Abyssinian,images/Abyssinian_142.jpg
Perro,boxer,images/boxer_138.jpg
Perro,scottish_terrier,images/scottish_terrier_127.jpg
Perro,havanese,images/havanese_147.jpg
Perro,american_bulldog,images/american_bulldog_6.jpg
Perro,japanese_chin,images/japanese_chin_93.jpg
Perro,shiba_inu,images/shiba_inu_55.jpg
Gato,Abyssinian,images/Abyssinian_103.jpg
Perro,great_pyrenees,images/great_pyrenees_133.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_161.jpg
Gato,Ragdoll,images/Ragdoll_76.jpg
Perro,havanese,images/havanese_160.jpg
Gato,Sphynx,images/Sphynx_176.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_126.jpg
Gato,Sphynx,images/Sphynx_40.jpg
Gato,Bombay,images/Bombay_3.jpg
Perro,havanese,images/havanese_14.jpg
Gato,Ragdoll,images/Ragdoll_36.jpg
Perro,saint_bernard,images/saint_bernard_84.jpg
Perro,samoyed,images/samoyed_70.jpg
Perro,newfoundland,images/newfoundland_135.jpg
Perro,havanese,images/havanese_96.jpg
Perro,boxer,images/boxer_2.jpg
Perro,great_pyrenees,images/great_pyrenees_29.jpg
Gato,Abyssinian,images/Abyssinian_14.jpg
Perro,havanese,images/havanese_137.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_57.jpg
Perro,japanese_chin,images/japanese_chin_86.jpg
Perro,english_setter,images/english_setter_111.jpg
Gato,British_Shorthair,images/British_Shorthair_78.jpg
Gato,Bombay,images/Bombay_78.jpg
Perro,basset_hound,images/basset_hound_119.jpg
Gato,Birman,images/Birman_97.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_186.jpg
Perro,miniature_pinscher,images/miniature_pinscher_85.jpg
Gato,British_Shorthair,images/British_Shorthair_17.jpg
Perro,newfoundland,images/newfoundland_36.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_187.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_7.jpg
Perro,japanese_chin,images/japanese_chin_77.jpg
Perro,german_shorthaired,images/german_shorthaired_162.jpg
Perro,miniature_pinscher,images/miniature_pinscher_109.jpg
Gato,Persian,images/Persian_28.jpg
Perro,wheaten_terrier,images/wheaten_terrier_130.jpg
Perro,keeshond,images/keeshond_131.jpg
Perro,keeshond,images/keeshond_123.jpg
Gato,Russian_Blue,images/Russian_Blue_175.jpg
Gato,Siamese,images/Siamese_149.jpg
Perro,boxer,images/boxer_169.jpg
Perro,miniature_pinscher,images/miniature_pinscher_72.jpg
Perro,japanese_chin,images/japanese_chin_17.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_51.jpg
Perro,basset_hound,images/basset_hound_21.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_146.jpg
Gato,Abyssinian,images/Abyssinian_61.jpg
Perro,miniature_pinscher,images/miniature_pinscher_71.jpg
Gato,Abyssinian,images/Abyssinian_43.jpg
Perro,leonberger,images/leonberger_177.jpg
Perro,keeshond,images/keeshond_38.jpg
Perro,wheaten_terrier,images/wheaten_terrier_14.jpg
Gato,Persian,images/Persian_171.jpg
Perro,leonberger,images/leonberger_43.jpg
Perro,havanese,images/havanese_106.jpg
Gato,Bengal,images/Bengal_157.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_139.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_154.jpg
Gato,Russian_Blue,images/Russian_Blue_242.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_11.jpg
Perro,saint_bernard,images/saint_bernard_165.jpg
Gato,Birman,images/Birman_156.jpg
Gato,Sphynx,images/Sphynx_108.jpg
Perro,samoyed,images/samoyed_82.jpg
Perro,scottish_terrier,images/scottish_terrier_134.jpg
Perro,samoyed,images/samoyed_49.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_1.jpg
Perro,great_pyrenees,images/great_pyrenees_41.jpg
Perro,boxer,images/boxer_123.jpg
Perro,miniature_pinscher,images/miniature_pinscher_98.jpg
Perro,saint_bernard,images/saint_bernard_71.jpg
Perro,samoyed,images/samoyed_7.jpg
Perro,english_setter,images/english_setter_126.jpg
Perro,saint_bernard,images/saint_bernard_24.jpg
Gato,Russian_Blue,images/Russian_Blue_205.jpg
Perro,japanese_chin,images/japanese_chin_145.jpg
Gato,Sphynx,images/Sphynx_232.jpg
Perro,wheaten_terrier,images/wheaten_terrier_29.jpg
Perro,american_bulldog,images/american_bulldog_137.jpg
Gato,Ragdoll,images/Ragdoll_91.jpg
Perro,boxer,images/boxer_72.jpg
Gato,Maine_Coon,images/Maine_Coon_162.jpg
Perro,boxer,images/boxer_172.jpg
Perro,saint_bernard,images/saint_bernard_160.jpg
Gato,Siamese,images/Siamese_207.jpg
Perro,keeshond,images/keeshond_92.jpg
Perro,pomeranian,images/pomeranian_166.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_81.jpg
Perro,newfoundland,images/newfoundland_116.jpg
Gato,Persian,images/Persian_169.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_116.jpg
Gato,Sphynx,images/Sphynx_48.jpg
Perro,scottish_terrier,images/scottish_terrier_173.jpg
Gato,Birman,images/Birman_5.jpg
Gato,Persian,images/Persian_188.jpg
Perro,wheaten_terrier,images/wheaten_terrier_184.jpg
Perro,saint_bernard,images/saint_bernard_198.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_185.jpg
Gato,British_Shorthair,images/British_Shorthair_162.jpg
Perro,leonberger,images/leonberger_14.jpg
Perro,english_setter,images/english_setter_83.jpg
Perro,basset_hound,images/basset_hound_165.jpg
Gato,Birman,images/Birman_72.jpg
Perro,shiba_inu,images/shiba_inu_59.jpg
Perro,german_shorthaired,images/german_shorthaired_97.jpg
Perro,american_bulldog,images/american_bulldog_143.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_199.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_71.jpg
Gato,Siamese,images/Siamese_119.jpg
Gato,Abyssinian,images/Abyssinian_219.jpg
Gato,Siamese,images/Siamese_23.jpg
Perro,keeshond,images/keeshond_105.jpg
Gato,Maine_Coon,images/Maine_Coon_46.jpg
Perro,samoyed,images/samoyed_30.jpg
Gato,Bengal,images/Bengal_194.jpg
Gato,Persian,images/Persian_115.jpg
Perro,saint_bernard,images/saint_bernard_55.jpg
Perro,havanese,images/havanese_173.jpg
Gato,Sphynx,images/Sphynx_234.jpg
Perro,american_bulldog,images/american_bulldog_3.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_174.jpg
Perro,beagle,images/beagle_118.jpg
Gato,Siamese,images/Siamese_188.jpg
Perro,basset_hound,images/basset_hound_167.jpg
Perro,newfoundland,images/newfoundland_38.jpg
Gato,Bengal,images/Bengal_51.jpg
Perro,samoyed,images/samoyed_88.jpg
Perro,german_shorthaired,images/german_shorthaired_86.jpg
Gato,Ragdoll,images/Ragdoll_143.jpg
Perro,boxer,images/boxer_107.jpg
Perro,english_setter,images/english_setter_142.jpg
Gato,Siamese,images/Siamese_109.jpg
Perro,shiba_inu,images/shiba_inu_107.jpg
Gato,Maine_Coon,images/Maine_Coon_72.jpg
Perro,great_pyrenees,images/great_pyrenees_164.jpg
Gato,Bengal,images/Bengal_173.jpg
Perro,scottish_terrier,images/scottish_terrier_76.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_190.jpg
Perro,shiba_inu,images/shiba_inu_199.jpg
Perro,pomeranian,images/pomeranian_96.jpg
Perro,samoyed,images/samoyed_103.jpg
Perro,wheaten_terrier,images/wheaten_terrier_32.jpg
Gato,Birman,images/Birman_3.jpg
Perro,saint_bernard,images/saint_bernard_30.jpg
Gato,Abyssinian,images/Abyssinian_205.jpg
Perro,saint_bernard,images/saint_bernard_3.jpg
Perro,pomeranian,images/pomeranian_113.jpg
Gato,British_Shorthair,images/British_Shorthair_159.jpg
Perro,saint_bernard,images/saint_bernard_98.jpg
Perro,pug,images/pug_94.jpg
Perro,english_cocker_spaniel,images/english_cocker_spaniel_193.jpg
Gato,Sphynx,images/Sphynx_167.jpg
Perro,newfoundland,images/newfoundland_175.jpg
Gato,Persian,images/Persian_259.jpg
Perro,miniature_pinscher,images/miniature_pinscher_29.jpg
Gato,Birman,images/Birman_14.jpg
Gato,Russian_Blue,images/Russian_Blue_177.jpg
Perro,shiba_inu,images/shiba_inu_22.jpg
Perro,miniature_pinscher,images/miniature_pinscher_35.jpg
Gato,Sphynx,images/Sphynx_74.jpg
Gato,Abyssinian,images/Abyssinian_54.jpg
Gato,Bengal,images/Bengal_12.jpg
Perro,pomeranian,images/pomeranian_177.jpg
Perro,pug,images/pug_109.jpg
Gato,Abyssinian,images/Abyssinian_191.jpg
Gato,Bombay,images/Bombay_38.jpg
Perro,beagle,images/beagle_98.jpg
Perro,boxer,images/boxer_49.jpg
Perro,american_bulldog,images/american_bulldog_166.jpg
Perro,samoyed,images/samoyed_164.jpg
Perro,saint_bernard,images/saint_bernard_197.jpg
Gato,Persian,images/Persian_123.jpg
Perro,keeshond,images/keeshond_78.jpg
Perro,wheaten_terrier,images/wheaten_terrier_192.jpg
Perro,shiba_inu,images/shiba_inu_113.jpg
Perro,basset_hound,images/basset_hound_51.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_159.jpg
Perro,pomeranian,images/pomeranian_41.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_116.jpg
Perro,miniature_pinscher,images/miniature_pinscher_152.jpg
Perro,japanese_chin,images/japanese_chin_177.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_176.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_29.jpg
Perro,chihuahua,images/chihuahua_119.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_164.jpg
Gato,Birman,images/Birman_141.jpg
Gato,Birman,images/Birman_182.jpg
Perro,saint_bernard,images/saint_bernard_171.jpg
Perro,miniature_pinscher,images/miniature_pinscher_84.jpg
Perro,boxer,images/boxer_9.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_193.jpg
Gato,Russian_Blue,images/Russian_Blue_159.jpg
Gato,Abyssinian,images/Abyssinian_226.jpg
Perro,basset_hound,images/basset_hound_33.jpg
Perro,boxer,images/boxer_108.jpg
Gato,Persian,images/Persian_106.jpg
Gato,Sphynx,images/Sphynx_127.jpg
Perro,american_bulldog,images/american_bulldog_78.jpg
Perro,chihuahua,images/chihuahua_101.jpg
Perro,saint_bernard,images/saint_bernard_14.jpg
Perro,staffordshire_bull_terrier,images/staffordshire_bull_terrier_195.jpg
Perro,american_bulldog,images/american_bulldog_200.jpg
Gato,Egyptian_Mau,images/Egyptian_Mau_74.jpg
Perro,basset_hound,images/basset_hound_28.jpg
Perro,scottish_terrier,images/scottish_terrier_55.jpg
Perro,wheaten_terrier,images/wheaten_terrier_36.jpg
Gato,Sphynx,images/Sphynx_20.jpg
Perro,boxer,images/boxer_76.jpg
Perro,pug,images/pug_65.jpg
Perro,yorkshire_terrier,images/yorkshire_terrier_177.jpg
Perro,pomeranian,images/pomeranian_65.jpg
Perro,miniature_pinscher,images/miniature_pinscher_176.jpg
Perro,german_shorthaired,images/german_shorthaired_158.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_48.jpg
Perro,scottish_terrier,images/scottish_terrier_107.jpg
Perro,pug,images/pug_37.jpg
Perro,beagle,images/beagle_43.jpg
Perro,samoyed,images/samoyed_136.jpg
Perro,english_setter,images/english_setter_110.jpg
Gato,Sphynx,images/Sphynx_92.jpg
Perro,american_pit_bull_terrier,images/american_pit_bull_terrier_53.jpg
